datetime,cart,Record Count
"Jun 19, 2021","{""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""5625acm5tu8"",""BABY OG"":2,""CORNFLAKE MARSHMALLOW"":2,""DOUBLE TROUBLE"":1,""MAMA OG"":2,""MATCHA POWWOW"":2,""SEXY BACK"":2,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Large box of 12""},{""count"":""5"",""price"":450,""quantity"":3,""id"":""9grxq5hck8h"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":0,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""},{""count"":""5"",""price"":450,""quantity"":3,""id"":""5bx8zps8uyy"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"Jun 19, 2021","{""coconut-1lb"":1}",1
"Jun 19, 2021","{""chocpudding-2lb"":1,""cupc"":1}",1
"Jun 19, 2021","{""cupc"":1,""hella"":1,""deathchoc"":1}",1
"Jun 19, 2021","{""cereal"":2}",1
"Jun 19, 2021","{""heart-set&redvelvet,ganache.pinkgold"":1,""giftboxcookie"":[{""count"":""5"",""price"":650,""quantity"":1,""id"":""lknkw5y5pcd"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"Jun 19, 2021","{""loveislove&sexyback,triplec,cornflakes,babyog,cereal,candy"":1}",1
"Jun 19, 2021","{""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""zvo8tp60y5b"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":2,""DOUBLE TROUBLE"":2,""MAMA OG"":2,""MATCHA POWWOW"":2,""SEXY BACK"":1,""TRIPLE C"":2,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Large box of 12""}]}",1
"Jun 19, 2021","{""kiss-1lb"":1,""custom"":[{""title"":""แถม double trouble 1 ชิ้น"",""price"":0,""quantity"":1,""id"":""9rwv6bnp5go""}]}",1
"Jun 19, 2021","{""loveislove&doubletrouble,matcha,cereal"":1}",1
"Jun 19, 2021","{""cupc"":1}",1
"Jun 19, 2021","{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""8wt2k30g5ge"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"Jun 19, 2021","{""chocpudding-1lb"":1}",1
"Jun 19, 2021","{""bannutella~s"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":0,""id"":""odupzt2qev"",""BABY OG"":2,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":3,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""},{""count"":""5"",""price"":450,""quantity"":1,""id"":""r5rmd2ijxwm"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":2,""MATCHA POWWOW"":0,""SEXY BACK"":3,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"Jun 19, 2021","{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""gqzh8g6qn1"",""BAE BROWNIE"":4,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":2,""extra"":"""",""title"":""Small box of 9""}],""chocpudding_slice"":1}",1
"Jun 19, 2021","{""heart-S&ganache.pink"":1}",1
"Jun 19, 2021","{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""ec0hvn1vs6t"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}],""heart-S&ganache.gold"":1}",1
"Jun 19, 2021","{""hella"":1,""cupc"":1,""deathchoc"":1,""salt"":1}",1
"Jun 19, 2021","{""hella"":2,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""0cluky239ipo"",""BAE BROWNIE"":2,""FUDGE BROWNIE BITES"":2,""RED VELVET CREAM CHEESE BROWNIE BITES"":5,""extra"":"""",""title"":""Small box of 9""}]}",1
"Jun 19, 2021","{""kiss_slice"":3,""coconut_slice"":3}",1
"Jun 19, 2021","{""hella"":3,""pbj"":3}",1
"Jun 19, 2021","{""cereal"":4,""candy"":4}",1
"Jun 19, 2021","{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""r3fm6ncdusf"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":0,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}],""hella"":1}",1
"Jun 19, 2021","{""hella"":2,""deathchoc"":1,""redvelvet"":1,""soft"":[{""count"":""0"",""price"":270,""quantity"":1,""id"":""8i8vict0rd3"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Soft cookies""}]}",1
"Jun 19, 2021","{""chocpudding-1lb#extraferrero"":1}",1
"Jun 19, 2021","{""loveislove&sexyback,mamaog,cereal"":1}",1
"Jun 19, 2021","{""hella"":1}",1
"Jun 19, 2021","{""loveislove&babyog,mamaog,candy"":1}",1
"Jun 19, 2021","{""cake"":[{""count"":""8"",""price"":1640,""quantity"":1,""id"":""rj3sqcresok"",""BANANA NUTELLA"":2,""VERY BERRY BASQUE CHEESECAKE"":2,""CARROT CREAM CHEESE"":2,""CHOCOLATE PUDDING"":2,""YOUNG COCONUT CAKE"":0,""FERRERO CHOCOLATE TART"":0,""STRAWBERRY KISS"":0,""BLACKOUT CHOCOLATE CAKE"":0,""extra"":"""",""title"":""Large box of 8""}]}",1
"Jun 19, 2021","{""banana-1lb#dearest"":1}",1
"Jun 19, 2021","{""cake"":[{""count"":""8"",""price"":1640,""quantity"":1,""id"":""dwbmed1x6ae"",""BANANA NUTELLA"":2,""VERY BERRY BASQUE CHEESECAKE"":1,""CARROT CREAM CHEESE"":0,""CHOCOLATE PUDDING"":2,""YOUNG COCONUT CAKE"":1,""FERRERO CHOCOLATE TART"":0,""STRAWBERRY KISS"":1,""BLACKOUT CHOCOLATE CAKE"":1,""extra"":"""",""title"":""Large box of 8""}]}",1
"Jun 19, 2021","{""heart-S&redvelvet.pink"":1}",1
"Jun 19, 2021","{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""l1277wdkav"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}],""hella"":1,""cupc"":1,""bancheese~s"":1,""banultimate~s"":1,""bannutella~s"":1}",1
"Jun 19, 2021","{""giftboxbrownie"":[{""count"":""8"",""price"":520,""quantity"":1,""id"":""93nermzij2k"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":2,""extra"":"""",""title"":""Large box of 8""}]}",1
"Jun 19, 2021","{""loveislove&sexyback,mamaog,candy"":1}",1
"Jun 19, 2021","{""custom"":[{""title"":""1 lb Banana nutella​*** ตกเเต่งรูป​หัวใจ​สีน้ำเงิน มุกสีขาว ไม่รับ Cherries ค่ะ***"",""price"":2000,""quantity"":1,""id"":""23w32zlvkk8""}],""cereal"":1}",1
"Jun 19, 2021","{""carrot-1lb"":1}",1
"Jun 19, 2021","{""salt"":1,""cupc"":1,""cereal"":1}",1
"Jun 19, 2021","{""loveislove&caramelly"":1}",1
"Jun 19, 2021","{""candy"":0,""cupc"":1,""hella"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""yhiuft2jx9k"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":2,""MATCHA POWWOW"":0,""SEXY BACK"":2,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"Jun 19, 2021","{""salt"":1,""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""1bksfvs501x"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":2,""MAMA OG"":3,""MATCHA POWWOW"":1,""SEXY BACK"":3,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Large box of 12""}]}",1
"Jun 19, 2021","{""deathchoccake-2lb"":1}",1
"Jun 19, 2021","{""candy"":0,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""42xwcr82nu7"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"Jun 19, 2021","{""hella"":1,""cupc"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""ipxnwerv9pm"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"Jun 19, 2021","{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""2ltol8ka07l"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":9,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Small box of 9""}],""valrhona"":1,""chocpudding_slice"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""30czayfqwch"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":3,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":2,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"Jun 19, 2021","{""ferrero_slice"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""7u27yu3u7va"",""BAE BROWNIE"":5,""FUDGE BROWNIE BITES"":4,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Small box of 9""}]}",1
"Jun 19, 2021","{""hella"":2,""salt"":1,""deathchoc"":1}",1
"Jun 18, 2021","{""custom"":[{""title"":""(Cookie cake ) Hella nutella  1lb"",""price"":750,""quantity"":1,""id"":""a2xlnew70aa""}],""salt"":0,""redvelvet"":1,""deathchoc"":1}",1
"Jun 18, 2021","{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""aol33gp5hh6"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}],""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""ivmtcw3ifj"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":2,""SEXY BACK"":0,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"Jun 18, 2021","{""banultimate~l"":1,""coconut_slice"":1}",1
"Jun 18, 2021","{""cereal"":1,""hella"":1}",1
"Jun 18, 2021","{""custom"":[{""title"":""1  lb Banana nutella​*** ตกเเต่ง​รูป​หัวใจ​สีชมพู​ตกเเต่ง​มุก​สี​ขาว​***"",""price"":2000,""quantity"":1,""id"":""s3e7qqv0l6s""}]}",1
"Jun 18, 2021","{""custom"":[{""title"":""Love is Love"",""price"":620,""quantity"":1,""id"":""t4qfw6eigf""}]}",1
"Jun 18, 2021","{""hella"":1,""salt"":1}",1
"Jun 18, 2021","{""candy"":0,""pbj"":20,""cookie"":[{""count"":""5"",""price"":450,""quantity"":20,""id"":""sqtr9gu757k"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"Jun 18, 2021","{""custom"":[{""title"":""Red velvet 2 ชั้น 3 ปอนด์"",""price"":4500,""quantity"":1,""id"":""07h18v7wg1za""}]}",1
"Jun 18, 2021","{""cupc"":1,""hella"":1,""cereal"":1,""candy"":1}",1
"Jun 18, 2021","{""loveislove&cornflakes,doubletrouble,cereal"":1}",1
"Jun 18, 2021","{""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""vf2b955i61"",""BAE BROWNIE"":6,""FUDGE BROWNIE BITES"":6,""RED VELVET CREAM CHEESE BROWNIE BITES"":6,""extra"":"""",""title"":""Double box of 18""}],""loveislove&cornflakes,matcha,candy"":1}",1
"Jun 18, 2021","{""redvelvet"":1,""salt"":1,""hella"":2}",1
"Jun 18, 2021","{""heart-S&redvelvet.pink"":1}",1
"Jun 18, 2021","{""candy"":0,""deathchoc"":2}",1
"Jun 18, 2021","{""chocpudding-1lb"":1,""custom"":[{""title"":""Mama og 1 ชิ้น"",""price"":0,""quantity"":1,""id"":""uy4f6408w6m""}]}",1
"Jun 18, 2021","{""banana-1lb"":1}",1
"Jun 18, 2021","{""pbj"":0,""hella"":1,""cupc"":1,""deathchoc"":1,""salt"":1,""candy"":0}",1
"Jun 18, 2021","{""chocpudding-1lb"":1}",2
"Jun 18, 2021","{""cake"":[{""count"":""8"",""price"":1680,""quantity"":1,""id"":""0p578mk9xze"",""BANANA NUTELLA"":1,""VERY BERRY BASQUE CHEESECAKE"":1,""CARROT CREAM CHEESE"":1,""CHOCOLATE PUDDING"":1,""YOUNG COCONUT CAKE"":0,""FERRERO CHOCOLATE TART"":1,""STRAWBERRY KISS"":2,""BLACKOUT CHOCOLATE CAKE"":1,""extra"":"""",""title"":""Large box of 8""}],""loveislove&mamaog,cornflakes,cereal"":1}",1
"Jun 18, 2021","{""cake"":[{""count"":""8"",""price"":1640,""quantity"":1,""id"":""ac2oz3yvhf"",""BANANA NUTELLA"":0,""VERY BERRY BASQUE CHEESECAKE"":0,""CARROT CREAM CHEESE"":2,""CHOCOLATE PUDDING"":2,""YOUNG COCONUT CAKE"":2,""FERRERO CHOCOLATE TART"":0,""STRAWBERRY KISS"":2,""BLACKOUT CHOCOLATE CAKE"":0,""extra"":"""",""title"":""Large box of 8""}],""deathchoc"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""mhdffs1zgsj"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":2,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}],""candy"":0}",1
"Jun 18, 2021","{""candy"":1,""custom"":[{""title"":""Love is Love 1"",""price"":620,""quantity"":1,""id"":""42ts4bl6e03""}],""cupccake-1lb"":1,""carrot_slice"":1}",1
"Jun 18, 2021","{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""3ehvksaeaw5"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"Jun 18, 2021","{""loveislove&mamaog,sexyback,cereal"":1,""bannutella~s"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""fcw9v09wu4"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"Jun 18, 2021","{""coconut-1lb"":1}",1
"Jun 18, 2021","{""berry-2lb"":1,""deathcake"":2}",1
"Jun 18, 2021","{""custom"":[{""title"":""1 Lb quarantine cup c cookie cake​***ตกเเต่ง​เเบบที่ 4***"",""price"":950,""quantity"":0,""id"":""azg5s7c4th""},{""title"":""1 Lb quarantine cup c cookie cake​***ตกเเต่ง​เเบบที่ 3***"",""price"":950,""quantity"":1,""id"":""u7ggaysxyz""}]}",1
"Jun 18, 2021","{""cupc"":2}",1
"Jun 18, 2021","{""blackout-1lb"":1,""ferrero-2lb"":1}",1
"Jun 18, 2021","{""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""smmewulent"",""BAE BROWNIE"":6,""FUDGE BROWNIE BITES"":6,""RED VELVET CREAM CHEESE BROWNIE BITES"":6,""extra"":"""",""title"":""Double box of 18""},{""count"":""9"",""price"":360,""quantity"":1,""id"":""dvq10t4c1jc"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}],""cookie"":[{""count"":""12"",""price"":990,""quantity"":3,""id"":""c23pc5voprg"",""BABY OG"":2,""CORNFLAKE MARSHMALLOW"":2,""DOUBLE TROUBLE"":2,""MAMA OG"":2,""MATCHA POWWOW"":1,""SEXY BACK"":2,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Large box of 12""}]}",1
"Jun 18, 2021","{""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""iqald2626a"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":2,""MAMA OG"":2,""MATCHA POWWOW"":2,""SEXY BACK"":2,""TRIPLE C"":2,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Large box of 12""}],""cereal"":0}",1
"Jun 18, 2021","{""custom"":[{""title"":""Love is Love "",""price"":620,""quantity"":7,""id"":""rv3vjjqfr7h""}]}",1
"Jun 17, 2021","{""kiss_slice"":1,""peanut"":1,""hella"":1}",1
"Jun 17, 2021","{""coconut-1lb"":1}",1
"Jun 17, 2021","{""custom"":[{""title"":""Matcha powwow"",""price"":90,""quantity"":4,""id"":""912g8ilf6yc""}]}",1
"Jun 17, 2021","{""bancheese~l"":1}",1
"Jun 17, 2021","{""custom"":[{""title"":""เค้ก2 ชั้น ขนาด3 ปอนด์/ ชั้นบน Chocolate pudding / ชั้นล่าง Banana Nutella /ตกแต่งตามภาพตัวอย่าง/ขอเค้กสีสันสดใส"",""price"":4300,""quantity"":0,""id"":""fx8znflvx3""},{""title"":""เค้ก2 ชั้น ขนาด3 ปอนด์/ ชั้นบน Chocolate pudding / ชั้นล่าง Banana Nutella /ตกแต่งตามภาพตัวอย่าง/ขอเค้กสีสันสดใส"",""price"":4500,""quantity"":1,""id"":""vrt66l11sal""}]}",1
"Jun 17, 2021","{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""mt3mysj85r"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"Jun 17, 2021","{""cupc"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""dmzsibofp4i"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"Jun 17, 2021","{""hella"":2}",1
"Jun 17, 2021","{""deathcake"":1}",1
"Jun 17, 2021","{""coconut-2lb"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""26gc3f19taa"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":2,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"Jun 17, 2021","{""cereal"":3,""candy"":3}",1
"Jun 17, 2021","{""ferrero-2lb"":1}",1
"Jun 17, 2021","{""giftboxcookie"":[{""count"":""5"",""price"":650,""quantity"":1,""id"":""2ggc45svyz7"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"Jun 17, 2021","{""bancheese~s"":2,""bannutella~s"":2,""banultimate~s"":1,""bannuts~s"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""q8n8vvfrmsj"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":6,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Small box of 9""}]}",1
"Jun 17, 2021","{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""m7rmyk173s"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"Jun 17, 2021","{""custom"":[{""title"":""เค้กขนาด 3 ปอนด์ 2 ชั้น /ชั้นบนรสชาติ Red velvet cream cheese /ชั้นล่างรสชาติ Chocolate pudding  /ตกแต่ง Lady in pink สีชมพู "",""price"":4500,""quantity"":1,""id"":""ty1bit3vn1""}]}",1
"Jun 17, 2021","{""peanut"":0,""chocpudding-1lb"":1}",1
"Jun 17, 2021","{""redvelvet"":1,""salt"":1,""hella"":2}",1
"Jun 17, 2021","{""heart-set&redvelvet,ganache.pinkgold"":0,""heart-S&ganache.gold"":1}",1
"Jun 17, 2021","{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""7xya00gfjje"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"Jun 17, 2021","{""cereal"":3}",1
"Jun 17, 2021","{""custom"":[{""title"":""เค้ก 2 ชั้น ชั้นบน ชั้นบน ขนาด 1.5 lb รสชาติ​ Strawberryชั้นล่าง ขนาด 3.5 รสชาติ​ Banana nutella ***ตกเเต่งเเบบ Wedding cake​ตามภาพ*** "",""price"":7000,""quantity"":1,""id"":""9cxs5orqg5l""}]}",1
"Jun 17, 2021","{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""7bgyjeyzl64"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"Jun 17, 2021","{""custom"":[{""title"":""3 lb เค้ก 2 ชั้น​ ชั้นบน​รสชาติ​Strawberry​ ชั้นล่าง รสชาติ​ choc pudding cake***ตกเเต่ง​รูป​หัวใจ​สี​ชมพู​ มุกสี​ขาว​ตามภาพ*** ต"",""price"":5000,""quantity"":1,""id"":""plkyu8d3jxo""}]}",1
"Jun 17, 2021","{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""t8v3zmzuns"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"Jun 17, 2021","{""care"":1}",1
"Jun 17, 2021","{""loveislove&chocolate"":1}",1
"Jun 17, 2021","{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""i8pr0ec13u9"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":0,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"Jun 17, 2021","{""chocpudding-1lb#dearest"":1}",1
"Jun 17, 2021","{""custom"":[{""title"":""1 Lb Choc pudding​ cake​***ตกเเต่ง​ lady in pink ไล่ระดับสี สีชมพู 01 ด้านบน/ สีชมพู​ 03 ด้านล่าง***"",""price"":1800,""quantity"":1,""id"":""e7za6eewx9""}]}",1
"Jun 17, 2021","{""salt"":1,""hella"":1}",1
"Jun 17, 2021","{""loveislove&chocolate"":1,""heart-S&ganache.pink"":1}",1
"Jun 17, 2021","{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""nu9vqax24t"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":0,""MAMA OG"":2,""MATCHA POWWOW"":0,""SEXY BACK"":2,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"Jun 17, 2021","{""heart-set&redvelvet,ganache.pinkgold"":1}",1
"Jun 17, 2021","{""chocpudding-1lb"":1}",1
"Jun 17, 2021","{""bannutella~l"":1}",1
"Jun 17, 2021","{""candy"":0,""loveislove&mamaog,sexyback,candy"":1}",1
"Jun 16, 2021","{""candy"":0,""loveislove&caramelly"":1}",1
